,date,CBA,WBC,ratio
955,2021-01-22 10:00:00+11:00,85.0,21.64,3.9279112754158962
956,2021-01-22 11:00:00+11:00,84.92,21.68,3.9169741697416978
957,2021-01-22 12:00:00+11:00,85.03,21.705,3.9175305229209862
958,2021-01-22 13:00:00+11:00,85.1,21.835,3.8974124112663153
959,2021-01-22 14:00:00+11:00,85.04,21.77,3.9062930638493345
960,2021-01-22 15:00:00+11:00,84.93,21.78,3.899449035812672
961,2021-01-22 16:00:00+11:00,85.09,21.78,3.906795224977043
962,2021-01-25 10:00:00+11:00,85.11,21.8,3.9041284403669723
963,2021-01-25 11:00:00+11:00,85.62,21.94,3.902461257976299
964,2021-01-25 12:00:00+11:00,85.52,21.9,3.9050228310502284
965,2021-01-25 13:00:00+11:00,85.42,21.88,3.904021937842779
966,2021-01-25 14:00:00+11:00,85.14,21.79,3.907296925195044
967,2021-01-25 15:00:00+11:00,84.865,21.685,3.913534701406502
968,2021-01-25 16:00:00+11:00,85.27,21.79,3.9132629646626893
969,2021-01-27 10:00:00+11:00,86.06,21.85,3.9386727688787184
970,2021-01-27 11:00:00+11:00,86.64,21.87,3.96159122085048
971,2021-01-27 12:00:00+11:00,86.24,21.7,3.9741935483870967
972,2021-01-27 13:00:00+11:00,86.32,21.67,3.9833871712044293
973,2021-01-27 14:00:00+11:00,86.36,21.58,4.001853568118628
974,2021-01-27 15:00:00+11:00,86.46,21.555,4.011134307585246
975,2021-01-27 16:00:00+11:00,86.6,21.66,3.998153277931671
976,2021-01-28 10:00:00+11:00,85.31,21.23,4.018370230805464
977,2021-01-28 11:00:00+11:00,84.15,21.08,3.9919354838709684
978,2021-01-28 12:00:00+11:00,84.5,21.2,3.9858490566037736
979,2021-01-28 13:00:00+11:00,84.94,21.315,3.9849870982875903
980,2021-01-28 14:00:00+11:00,84.61,21.25,3.9816470588235293
981,2021-01-28 15:00:00+11:00,84.62,21.27,3.978373295721674
982,2021-01-28 16:00:00+11:00,85.14,21.46,3.967381174277726
983,2021-01-29 10:00:00+11:00,85.99,21.65,3.971824480369515
984,2021-01-29 11:00:00+11:00,85.53,21.4,3.996728971962617
985,2021-01-29 12:00:00+11:00,84.54,21.33,3.963431786216597
986,2021-01-29 13:00:00+11:00,84.16,21.28,3.9548872180451125
987,2021-01-29 14:00:00+11:00,84.37,21.28,3.9647556390977443
988,2021-01-29 15:00:00+11:00,83.81,21.09,3.9739212897107636
989,2021-01-29 16:00:00+11:00,83.51,21.13,3.952200662565074
990,2021-02-01 10:00:00+11:00,83.0,20.8,3.9903846153846154
991,2021-02-01 11:00:00+11:00,82.44,20.7,3.982608695652174
992,2021-02-01 12:00:00+11:00,83.35,20.99,3.970938542162935
993,2021-02-01 13:00:00+11:00,83.56,21.11,3.9583135954523923
994,2021-02-01 14:00:00+11:00,84.0,21.17,3.967879074161549
995,2021-02-01 15:00:00+11:00,84.56,21.3,3.9699530516431927
996,2021-02-01 16:00:00+11:00,84.68,21.21,3.9924563884959925
997,2021-02-02 10:00:00+11:00,85.62,21.41,3.999065857076133
998,2021-02-02 11:00:00+11:00,85.8,21.42,4.0056022408963585
999,2021-02-02 12:00:00+11:00,86.22,21.415,4.026149894933458
1000,2021-02-02 13:00:00+11:00,86.78,21.47,4.0419189566837455
1001,2021-02-02 14:00:00+11:00,86.77,21.43,4.048996733551096
1002,2021-02-02 15:00:00+11:00,86.57,21.45,4.035897435897436
1003,2021-02-02 16:00:00+11:00,86.59,21.42,4.042483660130719
1004,2021-02-03 10:00:00+11:00,87.21,21.71,4.017042837402118
1005,2021-02-03 11:00:00+11:00,87.82,21.71,4.04514048825426
1006,2021-02-03 12:00:00+11:00,88.27,21.88,4.0342778793418645
1007,2021-02-03 13:00:00+11:00,88.44,21.85,4.047597254004576
1008,2021-02-03 14:00:00+11:00,88.185,21.86,4.034080512351327
1009,2021-02-03 15:00:00+11:00,87.83,21.855,4.018760009151224
1010,2021-02-03 16:00:00+11:00,87.59,21.75,4.027126436781609
1011,2021-02-04 10:00:00+11:00,87.87,21.81,4.02888583218707
1012,2021-02-04 11:00:00+11:00,87.61,21.79,4.0206516750803125
1013,2021-02-04 12:00:00+11:00,87.22,21.725,4.014729574223245
1014,2021-02-04 13:00:00+11:00,87.39,21.735,4.020703933747412
1015,2021-02-04 14:00:00+11:00,87.37,21.74,4.018859245630176
1016,2021-02-04 15:00:00+11:00,86.87,21.64,4.014325323475046
1017,2021-02-04 16:00:00+11:00,87.06,21.71,4.0101335789958545
1018,2021-02-05 10:00:00+11:00,88.2,21.97,4.014565316340464
1019,2021-02-05 11:00:00+11:00,88.79,22.0,4.035909090909091
1020,2021-02-05 12:00:00+11:00,88.03,21.89,4.021470991320237
1021,2021-02-05 13:00:00+11:00,88.31,22.03,4.008624602814344
1022,2021-02-05 14:00:00+11:00,88.22,22.06,3.9990933816863103
1023,2021-02-05 15:00:00+11:00,88.3,22.145,3.98735606231655
1024,2021-02-05 16:00:00+11:00,88.64,22.15,4.001805869074492
1025,2021-02-08 10:00:00+11:00,88.8,22.21,3.9981990094552002
1026,2021-02-08 11:00:00+11:00,88.88,22.48,3.95373665480427
1027,2021-02-08 12:00:00+11:00,89.01,22.49,3.957759004001779
1028,2021-02-08 13:00:00+11:00,88.78,22.51,3.9440248778320743
1029,2021-02-08 14:00:00+11:00,88.79,22.57,3.9339831634913605
1030,2021-02-08 15:00:00+11:00,88.7,22.53,3.9369729249889036
1031,2021-02-08 16:00:00+11:00,88.62,22.45,3.9474387527839645
1032,2021-02-09 10:00:00+11:00,88.38,22.36,3.9525939177101965
1033,2021-02-09 11:00:00+11:00,88.02,22.34,3.940017905102954
1034,2021-02-09 12:00:00+11:00,87.65,22.21,3.946420531292211
1035,2021-02-09 13:00:00+11:00,87.67,22.265,3.937570177408489
1036,2021-02-09 14:00:00+11:00,87.57,22.195,3.945483216940752
1037,2021-02-09 15:00:00+11:00,87.28,22.18,3.935076645626691
1038,2021-02-09 16:00:00+11:00,87.42,22.17,3.943166441136671
1039,2021-02-10 10:00:00+11:00,88.0,22.3,3.9461883408071747
1040,2021-02-10 11:00:00+11:00,86.73,22.14,3.9173441734417347
1041,2021-02-10 12:00:00+11:00,86.34,22.185,3.8918187964841113
1042,2021-02-10 13:00:00+11:00,86.35,22.21,3.887888338586222
1043,2021-02-10 14:00:00+11:00,86.2,22.27,3.87067804220925
1044,2021-02-10 15:00:00+11:00,85.98,22.19,3.874718341595313
1045,2021-02-10 16:00:00+11:00,86.12,22.23,3.8740440845704005
1046,2021-02-11 10:00:00+11:00,85.94,22.17,3.8764095624718085
1047,2021-02-11 11:00:00+11:00,86.83,22.27,3.8989672204759764
1048,2021-02-11 12:00:00+11:00,86.66,22.17,3.908885881822282
1049,2021-02-11 13:00:00+11:00,86.72,22.14,3.9168925022583556
1050,2021-02-11 14:00:00+11:00,87.08,22.285,3.907561139780121
1051,2021-02-11 15:00:00+11:00,87.08,22.28,3.9084380610412923
1052,2021-02-11 16:00:00+11:00,87.05,22.29,3.905338716913414
1053,2021-02-12 10:00:00+11:00,87.0,22.28,3.904847396768402
1054,2021-02-12 11:00:00+11:00,87.265,22.31,3.9114746750336176
1055,2021-02-12 12:00:00+11:00,87.65,22.255,3.9384407998202655
1056,2021-02-12 13:00:00+11:00,87.43,22.22,3.934743474347435
1057,2021-02-12 14:00:00+11:00,87.2,22.135,3.93946238988028
1058,2021-02-12 15:00:00+11:00,87.215,22.12,3.9428119349005426
1059,2021-02-12 16:00:00+11:00,86.87,22.14,3.9236675700090333
1060,2021-02-15 10:00:00+11:00,87.1,22.35,3.8970917225950776
1061,2021-02-15 11:00:00+11:00,86.525,22.37,3.8679034421099687
1062,2021-02-15 12:00:00+11:00,86.54,22.43,3.858225590726706
1063,2021-02-15 13:00:00+11:00,86.59,22.495,3.849299844409869
1064,2021-02-15 14:00:00+11:00,86.23,22.5,3.8324444444444445
1065,2021-02-15 15:00:00+11:00,86.32,22.49,3.838150289017341
1066,2021-02-15 16:00:00+11:00,86.31,22.4,3.8531250000000004
1067,2021-02-16 10:00:00+11:00,85.16,22.62,3.7648099027409367
1068,2021-02-16 11:00:00+11:00,84.93,22.61,3.756302521008404
1069,2021-02-16 12:00:00+11:00,85.29,22.695,3.7580964970257766
1070,2021-02-16 13:00:00+11:00,85.4,22.62,3.775419982316534
1071,2021-02-16 14:00:00+11:00,85.22,22.49,3.789239662072032
1072,2021-02-16 15:00:00+11:00,85.5,22.53,3.7949400798934754
1073,2021-02-16 16:00:00+11:00,85.91,22.51,3.8165259884495777
1074,2021-02-17 10:00:00+11:00,85.4,23.6,3.6186440677966103
1075,2021-02-17 11:00:00+11:00,85.03,23.705,3.587006960556845
1076,2021-02-17 12:00:00+11:00,84.86,23.74,3.5745577085088462
1077,2021-02-17 13:00:00+11:00,84.22,23.58,3.5716709075487705
1078,2021-02-17 14:00:00+11:00,84.29,23.67,3.5610477397549642
1079,2021-02-17 15:00:00+11:00,84.41,23.685,3.563858982478362
1080,2021-02-17 16:00:00+11:00,84.28,23.54,3.5802888700084963
1081,2021-02-18 10:00:00+11:00,84.08,24.06,3.494596841230258
1082,2021-02-18 11:00:00+11:00,83.09,24.145,3.4412921930006215
1083,2021-02-18 12:00:00+11:00,83.43,24.38,3.4220672682526665
1084,2021-02-18 13:00:00+11:00,83.23,24.295,3.4258077793784727
1085,2021-02-18 14:00:00+11:00,83.47,24.415,3.418799918083146
1086,2021-02-18 15:00:00+11:00,83.37,24.27,3.435105067985167
1087,2021-02-18 16:00:00+11:00,83.62,24.37,3.4312679524004923
1088,2021-02-19 10:00:00+11:00,83.1,24.15,3.440993788819876
1089,2021-02-19 11:00:00+11:00,83.35,24.11,3.4570717544587306
1090,2021-02-19 12:00:00+11:00,83.08,24.08,3.450166112956811
1091,2021-02-19 13:00:00+11:00,82.59,24.08,3.4298172757475087
1092,2021-02-19 14:00:00+11:00,81.85,23.925,3.4211076280041794
1093,2021-02-19 15:00:00+11:00,82.21,23.97,3.429703796412182
1094,2021-02-19 16:00:00+11:00,82.51,24.09,3.4250726442507267
1095,2021-02-22 10:00:00+11:00,82.51,24.1,3.4236514522821575
1096,2021-02-22 11:00:00+11:00,82.18,23.81,3.451490970180597
1097,2021-02-22 12:00:00+11:00,82.2,23.805,3.4530560806553248
1098,2021-02-22 13:00:00+11:00,82.04,23.71,3.460143399409532
1099,2021-02-22 14:00:00+11:00,81.99,23.74,3.453664700926706
1100,2021-02-22 15:00:00+11:00,81.98,23.82,3.441645675902603
1101,2021-02-22 16:00:00+11:00,81.9,23.72,3.452782462057336
1102,2021-02-23 10:00:00+11:00,81.94,23.71,3.4559257697174184
1103,2021-02-23 11:00:00+11:00,81.94,23.635,3.46689232071081
1104,2021-02-23 12:00:00+11:00,82.13,23.8,3.4508403361344535
1105,2021-02-23 13:00:00+11:00,83.16,24.015,3.462835727670206
1106,2021-02-23 14:00:00+11:00,83.05,24.015,3.4582552571309595
1107,2021-02-23 15:00:00+11:00,82.87,24.02,3.450041631973356
1108,2021-02-23 16:00:00+11:00,83.29,24.16,3.4474337748344372
1109,2021-02-24 10:00:00+11:00,83.27,24.03,3.465251768622555
1110,2021-02-24 11:00:00+11:00,83.23,24.02,3.4650291423813493
1111,2021-02-24 12:00:00+11:00,83.22,23.98,3.470391993327773
1112,2021-02-24 13:00:00+11:00,82.75,23.92,3.459448160535117
1113,2021-02-24 14:00:00+11:00,82.94,23.97,3.4601585314977057
1114,2021-02-24 15:00:00+11:00,82.38,23.935,3.441821600167119
1115,2021-02-24 16:00:00+11:00,82.78,24.05,3.441995841995842
1116,2021-02-25 10:00:00+11:00,83.52,24.3,3.4370370370370367
1117,2021-02-25 11:00:00+11:00,83.89,24.24,3.460808580858086
1118,2021-02-25 12:00:00+11:00,83.58,24.26,3.4451772464962898
1119,2021-02-25 13:00:00+11:00,83.77,24.335,3.442366961167043
1120,2021-02-25 14:00:00+11:00,83.9,24.435,3.4335993452015554
1121,2021-02-25 15:00:00+11:00,83.885,24.42,3.435094185094185
1122,2021-02-25 16:00:00+11:00,83.7,24.36,3.4359605911330053
1123,2021-02-26 10:00:00+11:00,82.64,24.18,3.417700578990902
1124,2021-02-26 11:00:00+11:00,82.41,23.71,3.47574862927035
1125,2021-02-26 12:00:00+11:00,82.22,23.95,3.4329853862212945
1126,2021-02-26 13:00:00+11:00,82.09,23.98,3.4232693911592995
1127,2021-02-26 14:00:00+11:00,82.09,23.96,3.426126878130217
1128,2021-02-26 15:00:00+11:00,82.12,23.97,3.425949103045474
1129,2021-02-26 16:00:00+11:00,81.56,23.82,3.4240134340890007
1130,2021-03-01 10:00:00+11:00,81.9,23.87,3.43108504398827
1131,2021-03-01 11:00:00+11:00,82.75,23.96,3.4536727879799667
1132,2021-03-01 12:00:00+11:00,83.43,24.21,3.446096654275093
1133,2021-03-01 13:00:00+11:00,83.64,24.2,3.456198347107438
1134,2021-03-01 14:00:00+11:00,83.46,24.17,3.453040959867604
1135,2021-03-01 15:00:00+11:00,83.83,24.18,3.466914805624483
1136,2021-03-01 16:00:00+11:00,84.11,24.19,3.4770566349731293
1137,2021-03-02 10:00:00+11:00,84.61,24.4,3.4676229508196723
1138,2021-03-02 11:00:00+11:00,84.99,24.33,3.4932182490752157
1139,2021-03-02 12:00:00+11:00,84.69,24.24,3.493811881188119
1140,2021-03-02 13:00:00+11:00,84.77,24.21,3.5014456836018173
1141,2021-03-02 14:00:00+11:00,84.51,24.11,3.505184570717545
1142,2021-03-02 15:00:00+11:00,84.835,24.19,3.5070276973956176
1143,2021-03-02 16:00:00+11:00,84.49,24.16,3.497102649006622
1144,2021-03-03 10:00:00+11:00,84.25,24.06,3.50166251039069
1145,2021-03-03 11:00:00+11:00,85.03,24.3,3.4991769547325102
1146,2021-03-03 12:00:00+11:00,84.84,24.42,3.474201474201474
1147,2021-03-03 13:00:00+11:00,85.03,24.44,3.4791325695581015
1148,2021-03-03 14:00:00+11:00,85.23,24.54,3.473105134474328
1149,2021-03-03 15:00:00+11:00,85.14,24.57,3.4652014652014653
1150,2021-03-03 16:00:00+11:00,85.4,24.53,3.481451284141867
1151,2021-03-04 10:00:00+11:00,85.71,24.8,3.4560483870967738
1152,2021-03-04 11:00:00+11:00,84.98,24.48,3.47140522875817
1153,2021-03-04 12:00:00+11:00,86.07,24.72,3.4817961165048543
1154,2021-03-04 13:00:00+11:00,85.98,24.73,3.4767488879902952
1155,2021-03-04 14:00:00+11:00,85.98,24.68,3.4837925445705027
1156,2021-03-04 15:00:00+11:00,85.82,24.72,3.47168284789644
1157,2021-03-04 16:00:00+11:00,86.38,24.84,3.4774557165861513
1158,2021-03-05 10:00:00+11:00,86.4,24.82,3.4810636583400485
1159,2021-03-05 11:00:00+11:00,85.77,24.72,3.4696601941747574
1160,2021-03-05 12:00:00+11:00,85.735,24.7,3.4710526315789476
1161,2021-03-05 13:00:00+11:00,86.12,24.735,3.481706084495654
1162,2021-03-05 14:00:00+11:00,86.37,24.78,3.4854721549636802
1163,2021-03-05 15:00:00+11:00,86.345,24.83,3.477446637132501
1164,2021-03-05 16:00:00+11:00,86.45,24.87,3.476075593084037
1165,2021-03-08 10:00:00+11:00,87.83,25.1,3.4992031872509957
1166,2021-03-08 11:00:00+11:00,88.31,25.09,3.519728975687525
1167,2021-03-08 12:00:00+11:00,88.58,25.06,3.534716679968077
1168,2021-03-08 13:00:00+11:00,88.21,24.965,3.5333466853595032
1169,2021-03-08 14:00:00+11:00,87.7,24.91,3.520674427940586
1170,2021-03-08 15:00:00+11:00,87.375,24.78,3.5260290556900724
1171,2021-03-08 16:00:00+11:00,87.32,24.74,3.5295068714632176
1172,2021-03-09 10:00:00+11:00,88.45,25.08,3.526714513556619
1173,2021-03-09 11:00:00+11:00,88.4,25.09,3.523316062176166
1174,2021-03-09 12:00:00+11:00,88.5,25.27,3.5021764938662447
1175,2021-03-09 13:00:00+11:00,87.79,24.995,3.5123024604920987
1176,2021-03-09 14:00:00+11:00,87.94,25.015,3.5154907055766538
1177,2021-03-09 15:00:00+11:00,87.94,24.99,3.5190076030412167
1178,2021-03-09 16:00:00+11:00,87.89,24.92,3.5268860353130016
1179,2021-03-10 10:00:00+11:00,87.99,24.83,3.5436971405557793
1180,2021-03-10 11:00:00+11:00,87.57,24.86,3.5225261464199513
1181,2021-03-10 12:00:00+11:00,87.45,24.735,3.535476046088539
1182,2021-03-10 13:00:00+11:00,87.28,24.69,3.535034426893479
1183,2021-03-10 14:00:00+11:00,87.24,24.75,3.5248484848484845
1184,2021-03-10 15:00:00+11:00,86.86,24.64,3.5251623376623376
1185,2021-03-10 16:00:00+11:00,86.72,24.6,3.52520325203252
1186,2021-03-11 10:00:00+11:00,87.82,24.68,3.558346839546191
1187,2021-03-11 11:00:00+11:00,86.6,24.59,3.521756811712078
1188,2021-03-11 12:00:00+11:00,85.89,24.37,3.524415264669676
1189,2021-03-11 13:00:00+11:00,86.51,24.53,3.5267019975540155
1190,2021-03-11 14:00:00+11:00,86.095,24.425,3.5248720573183214
1191,2021-03-11 15:00:00+11:00,86.01,24.37,3.5293393516618794
1192,2021-03-11 16:00:00+11:00,86.45,24.53,3.5242560130452505
1193,2021-03-12 10:00:00+11:00,86.57,24.6,3.51910569105691
1194,2021-03-12 11:00:00+11:00,86.92,24.645,3.5268817204301075
1195,2021-03-12 12:00:00+11:00,86.65,24.5,3.5367346938775515
1196,2021-03-12 13:00:00+11:00,86.42,24.41,3.540352314625154
1197,2021-03-12 14:00:00+11:00,86.43,24.49,3.52919559003675
1198,2021-03-12 15:00:00+11:00,86.38,24.465,3.5307582260371957
1199,2021-03-12 16:00:00+11:00,86.49,24.45,3.5374233128834356
1200,2021-03-15 10:00:00+11:00,86.51,24.54,3.525264873675632
1201,2021-03-15 11:00:00+11:00,85.96,24.365,3.5280114918941106
1202,2021-03-15 12:00:00+11:00,86.54,24.56,3.5236156351791537
1203,2021-03-15 13:00:00+11:00,86.51,24.6,3.5166666666666666
1204,2021-03-15 14:00:00+11:00,86.72,24.7,3.5109311740890687
1205,2021-03-15 15:00:00+11:00,86.43,24.59,3.514843432289549
1206,2021-03-15 16:00:00+11:00,86.4,24.58,3.5150528885272583
1207,2021-03-16 10:00:00+11:00,86.59,24.65,3.5127789046653146
1208,2021-03-16 11:00:00+11:00,86.73,24.55,3.5327902240325866
1209,2021-03-16 12:00:00+11:00,87.2,24.74,3.5246564268391274
1210,2021-03-16 13:00:00+11:00,87.24,24.76,3.523424878836833
1211,2021-03-16 14:00:00+11:00,87.67,24.87,3.5251306795335746
1212,2021-03-16 15:00:00+11:00,87.4,24.81,3.522773075372834
1213,2021-03-16 16:00:00+11:00,87.18,24.73,3.525272947836636
1214,2021-03-17 10:00:00+11:00,86.93,24.69,3.5208586472255976
1215,2021-03-17 11:00:00+11:00,87.62,24.72,3.544498381877023
1216,2021-03-17 12:00:00+11:00,86.77,24.635,3.522224477369596
1217,2021-03-17 13:00:00+11:00,86.77,24.61,3.525802519301097
1218,2021-03-17 14:00:00+11:00,86.52,24.54,3.5256723716381417
1219,2021-03-17 15:00:00+11:00,86.79,24.55,3.5352342158859473
1220,2021-03-17 16:00:00+11:00,87.11,24.67,3.5310093230644504
1221,2021-03-18 10:00:00+11:00,86.92,24.44,3.5564648117839606
1222,2021-03-18 11:00:00+11:00,86.6,24.61,3.5188947582283623
1223,2021-03-18 12:00:00+11:00,86.44,24.54,3.5224123879380604
1224,2021-03-18 13:00:00+11:00,86.23,24.58,3.508136696501221
1225,2021-03-18 14:00:00+11:00,85.92,24.505,3.5062232197510714
1226,2021-03-18 15:00:00+11:00,85.74,24.44,3.508183306055646
1227,2021-03-18 16:00:00+11:00,85.75,24.44,3.5085924713584284
1228,2021-03-19 10:00:00+11:00,85.5,24.36,3.5098522167487687
1229,2021-03-19 11:00:00+11:00,84.99,24.38,3.4860541427399507
1230,2021-03-19 12:00:00+11:00,85.53,24.62,3.4740048740861087
1231,2021-03-19 13:00:00+11:00,85.09,24.58,3.461757526444264
1232,2021-03-19 14:00:00+11:00,84.72,24.5,3.4579591836734695
1233,2021-03-19 15:00:00+11:00,84.49,24.52,3.445758564437194
1234,2021-03-19 16:00:00+11:00,84.71,24.52,3.4547308319738987
1235,2021-03-22 10:00:00+11:00,84.7,24.48,3.459967320261438
1236,2021-03-22 11:00:00+11:00,84.34,24.52,3.439641109298532
1237,2021-03-22 12:00:00+11:00,84.43,24.58,3.4349064279902364
1238,2021-03-22 13:00:00+11:00,84.75,24.655,3.437436625430947
1239,2021-03-22 14:00:00+11:00,85.07,24.64,3.4525162337662336
1240,2021-03-22 15:00:00+11:00,85.07,24.655,3.4504157371729867
1241,2021-03-22 16:00:00+11:00,85.08,24.66,3.4501216545012166
1242,2021-03-23 10:00:00+11:00,84.22,24.49,3.438954675377705
1243,2021-03-23 11:00:00+11:00,85.13,24.54,3.4690301548492255
1244,2021-03-23 12:00:00+11:00,85.13,24.565,3.4654996946875634
1245,2021-03-23 13:00:00+11:00,85.02,24.54,3.4645476772616135
1246,2021-03-23 14:00:00+11:00,85.11,24.54,3.4682151589242056
1247,2021-03-23 15:00:00+11:00,84.95,24.51,3.4659322725418193
1248,2021-03-23 16:00:00+11:00,84.77,24.43,3.469914040114613
1249,2021-03-24 10:00:00+11:00,85.05,24.3,3.5
1250,2021-03-24 11:00:00+11:00,85.62,24.225,3.5343653250773994
1251,2021-03-24 12:00:00+11:00,85.87,24.15,3.5556935817805386
1252,2021-03-24 13:00:00+11:00,85.95,24.12,3.5634328358208953
1253,2021-03-24 14:00:00+11:00,86.05,24.085,3.5727631305791983
1254,2021-03-24 15:00:00+11:00,86.41,24.2,3.5706611570247935
1255,2021-03-24 16:00:00+11:00,86.37,24.19,3.5704836709384042
1256,2021-03-25 10:00:00+11:00,86.19,24.05,3.5837837837837836
1257,2021-03-25 11:00:00+11:00,86.37,24.08,3.586794019933555
1258,2021-03-25 12:00:00+11:00,86.85,24.1,3.6037344398340245
1259,2021-03-25 13:00:00+11:00,86.8,24.04,3.610648918469218
1260,2021-03-25 14:00:00+11:00,86.78,24.04,3.6098169717138107
1261,2021-03-25 15:00:00+11:00,86.31,24.04,3.5902662229617306
1262,2021-03-25 16:00:00+11:00,86.54,24.12,3.587893864013267
1263,2021-03-26 10:00:00+11:00,86.82,24.17,3.592056268100951
1264,2021-03-26 11:00:00+11:00,86.25,24.19,3.5655229433650266
1265,2021-03-26 12:00:00+11:00,86.31,24.29,3.5533141210374644
1266,2021-03-26 13:00:00+11:00,86.22,24.37,3.5379565038982355
1267,2021-03-26 14:00:00+11:00,86.14,24.37,3.5346737792367664
1268,2021-03-26 15:00:00+11:00,86.08,24.4,3.5278688524590165
1269,2021-03-26 16:00:00+11:00,86.0,24.34,3.533278553820871
1270,2021-03-29 10:00:00+11:00,86.17,24.4,3.5315573770491806
1271,2021-03-29 11:00:00+11:00,86.21,24.61,3.5030475416497358
1272,2021-03-29 12:00:00+11:00,85.8,24.41,3.5149528881605896
1273,2021-03-29 13:00:00+11:00,85.72,24.41,3.5116755428103237
1274,2021-03-29 14:00:00+11:00,85.6,24.27,3.526988051091883
1275,2021-03-29 15:00:00+11:00,85.67,24.31,3.524064171122995
1276,2021-03-29 16:00:00+11:00,85.57,24.34,3.5156121610517665
1277,2021-03-30 10:00:00+11:00,85.66,24.45,3.503476482617587
1278,2021-03-30 11:00:00+11:00,86.07,24.4,3.5274590163934425
1279,2021-03-30 12:00:00+11:00,85.38,24.23,3.523730912092447
1280,2021-03-30 13:00:00+11:00,85.46,24.3,3.5168724279835386
1281,2021-03-30 14:00:00+11:00,85.32,24.3,3.5111111111111106
1282,2021-03-30 15:00:00+11:00,85.85,24.375,3.5220512820512817
1283,2021-03-30 16:00:00+11:00,85.4,24.36,3.505747126436782
1284,2021-03-31 10:00:00+11:00,86.01,24.45,3.517791411042945
1285,2021-03-31 11:00:00+11:00,86.82,24.555,3.535736102626756
1286,2021-03-31 12:00:00+11:00,86.895,24.67,3.5222942845561405
1287,2021-03-31 13:00:00+11:00,87.07,24.75,3.5179797979797978
1288,2021-03-31 14:00:00+11:00,86.86,24.655,3.523017643480024
1289,2021-03-31 15:00:00+11:00,86.795,24.69,3.5153908464965573
1290,2021-03-31 16:00:00+11:00,86.1,24.41,3.5272429332240884
1291,2021-04-01 10:00:00+11:00,85.95,24.42,3.5196560196560194
1292,2021-04-01 11:00:00+11:00,85.76,24.31,3.5277663512957633
1293,2021-04-01 12:00:00+11:00,85.76,24.36,3.5205254515599345
1294,2021-04-01 13:00:00+11:00,85.93,24.37,3.5260566270004103
1295,2021-04-01 14:00:00+11:00,85.81,24.39,3.5182451824518246
1296,2021-04-01 15:00:00+11:00,85.82,24.39,3.5186551865518654
1297,2021-04-01 16:00:00+11:00,86.21,24.54,3.513039934800326
1298,2021-04-06 10:00:00+10:00,86.95,24.75,3.5131313131313133
1299,2021-04-06 11:00:00+10:00,86.57,24.74,3.4991915925626516
1300,2021-04-06 12:00:00+10:00,86.46,24.71,3.4989882638607845
1301,2021-04-06 13:00:00+10:00,86.72,24.775,3.500302724520686
1302,2021-04-06 14:00:00+10:00,86.42,24.77,3.4888978603148972
1303,2021-04-06 15:00:00+10:00,86.38,24.76,3.4886914378029075
1304,2021-04-06 16:00:00+10:00,86.03,24.7,3.482995951417004
1305,2021-04-07 10:00:00+10:00,86.06,24.71,3.482800485633347
1306,2021-04-07 11:00:00+10:00,86.55,24.72,3.5012135922330097
1307,2021-04-07 12:00:00+10:00,86.23,24.685,3.4932145027344546
1308,2021-04-07 13:00:00+10:00,86.22,24.71,3.489275596924322
1309,2021-04-07 14:00:00+10:00,86.43,24.77,3.489301574485265
1310,2021-04-07 15:00:00+10:00,86.52,24.82,3.4858984689766315
1311,2021-04-07 16:00:00+10:00,86.53,24.84,3.4834943639291467
1312,2021-04-08 10:00:00+10:00,86.9,25.17,3.452522844656337
1313,2021-04-08 11:00:00+10:00,87.63,25.24,3.4718700475435815
1314,2021-04-08 12:00:00+10:00,87.54,25.26,3.465558194774347
1315,2021-04-08 13:00:00+10:00,87.59,25.25,3.468910891089109
1316,2021-04-08 14:00:00+10:00,87.27,25.23,3.4589774078478
1317,2021-04-08 15:00:00+10:00,87.12,25.19,3.458515283842795
1318,2021-04-08 16:00:00+10:00,87.12,25.16,3.462639109697933
1319,2021-04-09 10:00:00+10:00,87.2,25.13,3.469956227616395
1320,2021-04-09 11:00:00+10:00,86.67,25.035,3.4619532654284004
1321,2021-04-09 12:00:00+10:00,86.74,25.135,3.45096479013328
1322,2021-04-09 13:00:00+10:00,86.78,25.18,3.446386020651311
1323,2021-04-09 14:00:00+10:00,86.625,25.115,3.449133983675095
1324,2021-04-09 15:00:00+10:00,86.87,25.18,3.4499602859412235
1325,2021-04-09 16:00:00+10:00,87.13,25.21,3.4561681872272905
1326,2021-04-12 10:00:00+10:00,87.11,25.2,3.456746031746032
1327,2021-04-12 11:00:00+10:00,86.83,25.24,3.440174326465927
1328,2021-04-12 12:00:00+10:00,86.84,25.31,3.4310549190043464
1329,2021-04-12 13:00:00+10:00,86.56,25.26,3.426761678543151
1330,2021-04-12 14:00:00+10:00,86.525,25.27,3.4240205777601904
1331,2021-04-12 15:00:00+10:00,86.55,25.305,3.4202726733847064
1332,2021-04-12 16:00:00+10:00,86.72,25.3,3.427667984189723
1333,2021-04-13 10:00:00+10:00,86.65,25.24,3.4330427892234554
1334,2021-04-13 11:00:00+10:00,87.22,25.26,3.452889944576405
1335,2021-04-13 12:00:00+10:00,86.95,25.22,3.4476605868358448
1336,2021-04-13 13:00:00+10:00,87.12,25.29,3.444839857651246
1337,2021-04-13 14:00:00+10:00,87.01,25.29,3.4404903123764337
1338,2021-04-13 15:00:00+10:00,86.87,25.23,3.4431232659532305
